_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,main_category,main_category:confidence,sub_category__arts_and_entertainment,sub_category__arts_and_entertainment:confidence,sub_category__autos_and_vehicles,sub_category__autos_and_vehicles:confidence,sub_category__beauty_and_fitness,sub_category__beauty_and_fitness:confidence,sub_category__books_and_literature,sub_category__books_and_literature:confidence,sub_category__business_and_industry,sub_category__business_and_industry:confidence,sub_category__career_and_education,sub_category__career_and_education:confidence,sub_category__computer_and_electronics,sub_category__computer_and_electronics:confidence,sub_category__finance,sub_category__finance:confidence,sub_category__food_and_drink,sub_category__food_and_drink:confidence,sub_category__gambling,sub_category__gambling:confidence,sub_category__games,sub_category__games:confidence,sub_category__health,sub_category__health:confidence,sub_category__home_and_garden,sub_category__home_and_garden:confidence,sub_category__internet_and_telecom,sub_category__internet_and_telecom:confidence,sub_category__law_and_government,sub_category__law_and_government:confidence,sub_category__news_and_media,sub_category__news_and_media:confidence,sub_category__people_and_society,sub_category__people_and_society:confidence,sub_category__pets_and_animals,sub_category__pets_and_animals:confidence,sub_category__recreation_and_hobbies,sub_category__recreation_and_hobbies:confidence,sub_category__reference,sub_category__reference:confidence,sub_category__science,sub_category__science:confidence,sub_category__shopping,sub_category__shopping:confidence,sub_category__sports,sub_category__sports:confidence,sub_category__travel,sub_category__travel:confidence,main_category_gold,sub_category__arts_and_entertainment_gold,sub_category__autos_and_vehicles_gold,sub_category__beauty_and_fitness_gold,sub_category__books_and_literature_gold,sub_category__business_and_industry_gold,sub_category__career_and_education_gold,sub_category__computer_and_electronics_gold,sub_category__finance_gold,sub_category__food_and_drink_gold,sub_category__gambling_gold,sub_category__games_gold,sub_category__health_gold,sub_category__home_and_garden_gold,sub_category__internet_and_telecom_gold,sub_category__law_and_government_gold,sub_category__news_and_media_gold,sub_category__people_and_society_gold,sub_category__pets_and_animals_gold,sub_category__recreation_and_hobbies_gold,sub_category__reference_gold,sub_category__science_gold,sub_category__shopping_gold,sub_category__sports_gold,sub_category__travel_gold,url
765575432,FALSE,finalized,5,8/4/15 12:13,Not_working,0.8017,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.qvc.com
765575433,FALSE,finalized,5,8/3/15 17:15,Not_working,0.5665,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.sensorysoftware.com
765575434,FALSE,finalized,5,8/4/15 6:19,Computer_and_Electronics,0.5535,,0,,0,,0,,0,,0,,0,Software,0.3064,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.softonic.cn
765575435,FALSE,finalized,5,8/4/15 9:17,Computer_and_Electronics,0.3892,,0,,0,,0,,0,,0,,0,,0.2377,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.softonic.com.br
765575436,FALSE,finalized,5,8/4/15 1:15,Not_working,0.4403,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.softonic.it
765575437,FALSE,finalized,5,8/5/15 9:53,Computer_and_Electronics,0.7677,,0,,0,,0,,0,,0,,0,Software,0.4479,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.softonic.jp
765575438,FALSE,finalized,5,8/3/15 20:42,Computer_and_Electronics,0.588,,0,,0,,0,,0,,0,,0,Software,0.3458,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.softonic.pl
765575439,FALSE,finalized,5,8/3/15 16:17,Not_working,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.sqlperformance.com
765575440,FALSE,finalized,5,8/3/15 16:17,Not_working,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.suretybonds.com
765575441,FALSE,finalized,5,8/5/15 10:07,Not_working,0.7688,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.suunto.com
765575442,FALSE,finalized,5,8/3/15 23:48,Not_working,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.tassimodirect.com
765575443,FALSE,finalized,5,8/4/15 10:13,Not_working,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.ten-navi.com
765575444,FALSE,finalized,5,8/4/15 13:01,Not_working,0.796,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.toshiba.com
765575445,FALSE,finalized,5,8/5/15 0:58,Not_working,0.5954,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.travian.cc
765575446,FALSE,finalized,5,8/5/15 6:34,Games,0.4053,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.241,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.travian.com.au
765575447,FALSE,finalized,5,8/3/15 17:04,Games,0.4076,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2415,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.travian.com.eg
765575448,FALSE,finalized,5,8/3/15 22:14,Games,0.5755,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Online,0.3312,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.travian.com.tr
765575449,FALSE,finalized,5,8/5/15 8:40,Not_working,0.5758,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.travian.com.vn
765575450,FALSE,finalized,5,8/5/15 4:27,Not_working,0.3806,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.travian.in
765575451,FALSE,finalized,5,8/5/15 10:08,Not_working,0.8177,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.trine.edu
765575452,FALSE,finalized,5,8/4/15 22:16,Not_working,0.8212,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.tutorvista.com
765575453,FALSE,finalized,5,8/4/15 22:37,Not_working,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.unity3d.com
765575454,FALSE,finalized,5,8/3/15 22:21,Not_working,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answers.wickes.co.uk
765575455,FALSE,finalized,5,8/5/15 3:35,Internet_and_Telecom,0.5932,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2413,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,answersbd.com
765575456,FALSE,in progress,4,8/3/15 17:24,Computer_and_Electronics,0.7204,,0,,0,,0,,0,,0,,0,Computer_Hardware,0.519,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antaira.com
765575457,FALSE,finalized,5,8/4/15 5:49,Not_working,0.6533,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,anthropologie.com
765575458,FALSE,finalized,5,8/3/15 19:19,Computer_and_Electronics,0.7667,,0,,0,,0,,0,,0,,0,Computer_Security,0.4426,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,anti-virus-download.com
765575459,FALSE,finalized,5,8/4/15 8:57,Not_working,0.4333,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antiek-anresto.be
765575460,FALSE,finalized,5,8/4/15 10:42,Reference,0.5826,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2432,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antiek-encyclopedie.nl
765575461,FALSE,finalized,5,8/4/15 9:33,Arts_and_Entertainment,0.4227,,0.244,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antiekendesignsimons.nl
765575462,FALSE,finalized,5,8/5/15 10:59,Recreation_and_Hobbies,0.3891,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2377,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antieksite.nl
765575463,FALSE,finalized,5,8/5/15 10:12,Shopping,0.403,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2406,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antiekvalentijn.com
765575464,FALSE,finalized,5,8/4/15 13:35,Books_and_Literature,0.3965,,0,,0,,0,,0.2393,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antik-stafl.cz
765575465,FALSE,finalized,5,8/4/15 1:08,Not_working,0.8262,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antik-starozitnosti.sk
765575467,FALSE,finalized,5,8/3/15 21:38,Business_and_Industry,0.6197,,0,,0,,0,,0,Business_Services,0.2521,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antikhaliyikama34.com
765575468,FALSE,finalized,5,8/5/15 10:50,Shopping,0.8138,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Antiques_and_Collectibles,0.6624,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antikhirdeto.hu
765575469,FALSE,finalized,5,8/3/15 16:36,Business_and_Industry,0.368,,0,,0,,0,,0,,0.2326,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antikkapi.com.tr
765575470,FALSE,finalized,5,8/4/15 18:39,Recreation_and_Hobbies,0.3743,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2342,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antikorak.hu
765575471,FALSE,finalized,5,8/5/15 3:27,Books_and_Literature,0.5898,,0,,0,,0,Book_Retailers,0.3479,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antikvarium.hu
765575472,FALSE,finalized,5,8/3/15 22:15,Recreation_and_Hobbies,0.6041,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Antiques,0.2417,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antique-passion.blogspot.com.es
765575473,FALSE,finalized,5,8/5/15 6:00,Business_and_Industry,0.4151,,0,,0,,0,,0,,0.2428,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antiquedaredes.com.br
765575475,FALSE,finalized,5,8/4/15 17:17,Shopping,0.3693,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2329,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antiquemoney.com
765575476,FALSE,finalized,5,8/4/15 4:56,Not_working,0.8287,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antiquepowerland.com
765575477,FALSE,finalized,5,8/4/15 7:47,Not_working,0.424,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antiqueradio4.com
765575478,FALSE,finalized,5,8/3/15 23:48,Recreation_and_Hobbies,0.7571,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Antiques,0.4322,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antiqueradiorepairs.ca
765575479,FALSE,finalized,5,8/4/15 4:26,Not_working,0.6518,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antiqueradios.org
765575480,FALSE,finalized,5,8/5/15 0:36,Shopping,0.806,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Antiques_and_Collectibles,0.6496,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antiquestoves.us
765575481,FALSE,finalized,5,8/4/15 7:29,Internet_and_Telecom,0.4017,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2403,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antisteam.ru
765575482,FALSE,finalized,5,8/5/15 10:50,Computer_and_Electronics,0.789,,0,,0,,0,,0,,0,,0,Computer_Security,0.4692,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,antivirus-help.com
765575484,FALSE,finalized,5,8/4/15 12:19,Shopping,0.3891,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2377,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,anumex.com
765575486,FALSE,finalized,5,8/4/15 21:42,Health,0.3726,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2338,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,anxietybc.com
765575488,FALSE,finalized,5,8/5/15 10:38,Not_working,0.7681,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,anyanswers.net
765575489,FALSE,finalized,5,8/5/15 10:43,Internet_and_Telecom,0.5543,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Search_Engine,0.3072,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,anype.com
765575490,FALSE,finalized,5,8/4/15 23:26,Reference,0.594,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2412,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,anywho.com
765575491,FALSE,finalized,5,8/4/15 23:26,Finance,1,,0,,0,,0,,0,,0,,0,,0,Banking,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,anz.com
765575492,FALSE,finalized,5,8/4/15 10:27,Computer_and_Electronics,0.8014,,0,,0,,0,,0,,0,,0,Software,0.6422,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,anzhuoapk.com
765575493,FALSE,finalized,5,8/3/15 18:43,Science,0.7637,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Chemistry,0.4403,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,aoac.org
765575494,FALSE,finalized,5,8/4/15 10:31,Not_working,0.6504,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,aofoundation.org
765575495,FALSE,finalized,5,8/3/15 20:07,Not_working,0.4488,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,aolucky.net
765575496,FALSE,finalized,5,8/4/15 14:23,Business_and_Industry,0.4244,,0,,0,,0,,0,,0.2443,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,aorc.fr
765575497,FALSE,finalized,5,8/3/15 17:46,Beauty_and_Fitness,0.5623,,0,,0,,0.2461,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,aoro.ro
765575498,FALSE,finalized,5,8/3/15 22:15,Not_working,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,aoyama-theater.jp
765575499,FALSE,in progress,1,,Books_and_Literature,1,,0,,0,,0,E-Books,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,ap.gov.in
765575500,FALSE,finalized,5,8/5/15 8:57,Reference,0.3937,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2387,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,ap.wroc.pl
765575501,FALSE,finalized,5,8/3/15 14:57,Business_and_Industry,0.4054,,0,,0,,0,,0,,0.2411,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,ap1.biz
765575502,FALSE,finalized,5,8/3/15 17:50,Computer_and_Electronics,0.3992,,0,,0,,0,,0,,0,,0,,0.2398,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apabi.com
765575503,FALSE,finalized,5,8/5/15 5:29,People_and_Society,0.5872,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Disabled_and_Special_Needs,0.3448,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apajh.org
765575504,FALSE,finalized,5,8/4/15 21:55,People_and_Society,0.7687,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Philosophy,0.5909,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apaonline.org
765575505,FALSE,finalized,5,8/4/15 0:13,Not_working,0.6517,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apart.pl
765575506,FALSE,finalized,5,8/3/15 19:21,Shopping,0.3831,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2363,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apcofabrics.com
765575507,FALSE,finalized,5,8/4/15 12:47,Health,0.3967,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2393,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apexlab.ru
765575508,FALSE,finalized,5,8/3/15 17:34,Sports,0.559,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2465,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apexmovement.com
765575509,FALSE,finalized,5,8/4/15 15:33,Not_working,0.4351,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apexvisas.com
765575511,FALSE,finalized,5,8/5/15 10:50,Computer_and_Electronics,1,,0,,0,,0,,0,,0,,0,Programming,0.624,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apiary.io
765575512,FALSE,finalized,5,8/4/15 4:24,Career_and_Education,0.3644,,0,,0,,0,,0,,0,,0.2316,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apiasf.org
765575513,FALSE,in progress,1,,Autos_and_Vehicles,1,,0,Automotive_News,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apiculture.com
765575514,FALSE,finalized,5,8/3/15 18:17,Not_working,0.4373,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apiesdescalzos.es
765575515,FALSE,finalized,5,8/5/15 9:14,Not_working,0.5836,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apihc.com
765575516,FALSE,finalized,5,8/3/15 16:46,Science,0.4449,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.247,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apiservices.com
765575517,FALSE,finalized,5,8/3/15 17:46,Not_working,0.6391,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apk.tw
765575518,FALSE,finalized,5,8/3/15 16:44,Arts_and_Entertainment,0.3983,,0.2397,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apliiq.com
765575519,FALSE,finalized,5,8/4/15 11:13,Business_and_Industry,0.5868,,0,,0,,0,,0,Business_Services,0.3444,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,aplusbenefits.com
765575520,FALSE,finalized,5,8/4/15 17:17,Science,0.8113,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Physics,0.6582,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,aplusphysics.com
765575521,FALSE,finalized,5,8/4/15 10:19,Science,0.3475,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2267,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apmep.fr
765575522,FALSE,finalized,5,8/4/15 3:27,Not_working,0.8097,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apnel.fr
765575523,FALSE,finalized,5,8/4/15 11:06,Health,0.7639,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Pharmacy,0.5835,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apollopharmacy.in
765575524,FALSE,finalized,5,8/3/15 16:32,Health,0.7797,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Pharmacy,0.4382,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apotek1.no
765575525,FALSE,finalized,5,8/3/15 21:40,Health,0.7588,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Pharmacy,0.4339,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apotekhjartat.se
765575526,FALSE,finalized,5,8/5/15 8:30,Health,0.5597,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2464,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,apoteksgruppen.se
